account_id,statement_month,months_on_book,days_past_due,balance,collections_contact_flag
A110323,2023-08-28,19,180,41086,1
A110323,2023-09-28,20,180,39670,1
A110323,2023-10-28,21,180,38253,1
A110323,2023-11-28,22,180,36836,1
A110323,2023-12-28,23,180,35419,0
A110323,2024-01-28,24,180,34003,1
A110324,2025-04-28,1,0,558694,0
A110324,2025-05-28,2,0,550825,0
A110324,2025-06-28,3,0,542956,0
A110324,2025-07-28,4,0,535087,0
A110324,2025-08-28,5,0,527218,0
A110324,2025-09-28,6,0,519349,0
A110324,2025-10-28,7,0,511480,0
A110324,2025-11-28,8,0,503611,0
A110324,2025-12-28,9,0,495742,0
A110324,2026-01-28,10,0,487873,0
A110324,2026-02-28,11,0,480004,0
A110324,2026-03-28,12,0,472135,0
A110325,2025-07-28,1,0,52568,1
A110325,2025-08-28,2,15,50282,0
A110325,2025-09-28,3,0,47997,0
A110325,2025-10-28,4,0,45711,0
A110325,2025-11-28,5,0,43426,0
A110325,2025-12-28,6,0,41140,0
A110325,2026-01-28,7,0,38854,0
A110325,2026-02-28,8,0,36569,0
A110325,2026-03-28,9,0,34283,0
A110326,2023-10-28,1,0,341906,0
A110326,2023-11-28,2,0,334631,0
A110326,2023-12-28,3,0,327357,0
A110326,2024-01-28,4,0,320082,0
A110326,2024-02-28,5,0,312807,0
A110326,2024-03-28,6,0,305533,0
A110326,2024-04-28,7,0,298258,0
A110326,2024-05-28,8,0,290984,0
A110326,2024-06-28,9,0,283709,0
A110326,2024-07-28,10,0,276434,0
A110326,2024-08-28,11,0,269160,0
A110326,2024-09-28,12,0,261885,1
A110326,2024-10-28,13,0,254611,0
A110326,2024-11-28,14,0,247336,0
A110326,2024-12-28,15,0,240061,0
A110326,2025-01-28,16,0,232787,0
A110326,2025-02-28,17,0,225512,0
A110326,2025-03-28,18,0,218238,0
A110326,2025-04-28,19,0,210963,0
A110326,2025-05-28,20,0,203688,0
A110326,2025-06-28,21,0,196414,0
A110326,2025-07-28,22,0,189139,0
A110326,2025-08-28,23,0,181865,0
A110326,2025-09-28,24,0,174590,0
A110327,2025-09-28,1,0,29617,0
A110327,2025-10-28,2,0,28329,0
A110327,2025-11-28,3,0,27041,0
A110327,2025-12-28,4,0,25754,0
A110327,2026-01-28,5,0,24466,0
A110327,2026-02-28,6,0,23178,0
A110327,2026-03-28,7,0,21891,0
A110328,2025-12-28,1,0,119543,0
A110328,2026-01-28,2,0,116127,0
A110328,2026-02-28,3,0,112712,0
A110328,2026-03-28,4,0,109296,0
A110329,2025-03-28,1,0,668116,0
A110329,2025-04-28,2,0,658706,0
A110329,2025-05-28,3,0,649296,0
A110329,2025-06-28,4,0,639886,0
A110329,2025-07-28,5,0,630476,0
A110329,2025-08-28,6,0,621066,0
A110329,2025-09-28,7,0,611656,0
A110329,2025-10-28,8,0,602246,0
A110329,2025-11-28,9,0,592836,0
A110329,2025-12-28,10,0,583426,0
A110329,2026-01-28,11,0,574015,0
A110329,2026-02-28,12,0,564605,0
A110329,2026-03-28,13,0,555195,0
A110330,2023-02-28,1,0,154960,0
A110330,2023-03-28,2,0,148223,0
A110330,2023-04-28,3,0,141485,0
A110330,2023-05-28,4,0,134748,0
A110330,2023-06-28,5,0,128010,0
A110330,2023-07-28,6,0,121273,0
A110330,2023-08-28,7,0,114536,0
A110330,2023-09-28,8,0,107798,0
A110330,2023-10-28,9,0,101061,0
A110330,2023-11-28,10,0,94323,0
A110330,2023-12-28,11,0,87586,1
A110330,2024-01-28,12,0,80849,0
A110330,2024-02-28,13,0,74111,0
A110330,2024-03-28,14,0,67374,0
A110330,2024-04-28,15,0,60636,0
A110330,2024-05-28,16,0,53899,0
A110330,2024-06-28,17,0,47161,0
A110330,2024-07-28,18,0,40424,0
A110330,2024-08-28,19,0,33687,0
A110330,2024-09-28,20,0,26949,0
A110330,2024-10-28,21,0,20212,0
A110330,2024-11-28,22,0,13474,0
A110330,2024-12-28,23,0,6737,0
A110330,2025-01-28,24,0,0,0
A110331,2023-03-28,1,0,242401,0
A110331,2023-04-28,2,0,238987,0
A110331,2023-05-28,3,0,235573,0
A110331,2023-06-28,4,0,232159,0
A110331,2023-07-28,5,0,228745,0
A110331,2023-08-28,6,30,225331,1
A110331,2023-09-28,7,30,221917,1
A110331,2023-10-28,8,30,218503,1
A110331,2023-11-28,9,30,215089,1
A110331,2023-12-28,10,30,211674,1
A110331,2024-01-28,11,30,208260,0
A110331,2024-02-28,12,30,204846,1
A110331,2024-03-28,13,30,201432,0
A110331,2024-04-28,14,30,198018,1
A110331,2024-05-28,15,30,194604,0
A110331,2024-06-28,16,30,191190,0
A110331,2024-07-28,17,30,187776,1
A110331,2024-08-28,18,30,184362,1
A110331,2024-09-28,19,30,180947,0
A110331,2024-10-28,20,30,177533,1
A110331,2024-11-28,21,30,174119,1
A110331,2024-12-28,22,30,170705,1
A110331,2025-01-28,23,30,167291,1
A110331,2025-02-28,24,30,163877,1
A110332,2022-10-28,1,0,293135,0
A110332,2022-11-28,2,0,288167,0
A110332,2022-12-28,3,0,283198,0
A110332,2023-01-28,4,0,278230,0
A110332,2023-02-28,5,0,273262,0
A110332,2023-03-28,6,0,268293,0
A110332,2023-04-28,7,0,263325,0
A110332,2023-05-28,8,0,258356,0
A110332,2023-06-28,9,0,253388,0
A110332,2023-07-28,10,0,248420,0
A110332,2023-08-28,11,0,243451,0
A110332,2023-09-28,12,0,238483,0
A110332,2023-10-28,13,0,233514,0
A110332,2023-11-28,14,0,228546,0
A110332,2023-12-28,15,0,223578,0
A110332,2024-01-28,16,0,218609,0
A110332,2024-02-28,17,0,213641,0
A110332,2024-03-28,18,0,208672,0
A110332,2024-04-28,19,0,203704,0
A110332,2024-05-28,20,0,198736,0
A110332,2024-06-28,21,0,193767,0
A110332,2024-07-28,22,0,188799,0
A110332,2024-08-28,23,0,183830,1
A110332,2024-09-28,24,0,178862,0
A110333,2025-10-28,1,0,657571,0
A110333,2025-11-28,2,0,646426,0
A110333,2025-12-28,3,0,635281,0
A110333,2026-01-28,4,0,624135,0
A110333,2026-02-28,5,0,612990,0
A110333,2026-03-28,6,30,601845,1
A110334,2023-10-28,1,0,103805,0
A110334,2023-11-28,2,0,102343,0
A110334,2023-12-28,3,0,100881,0
A110334,2024-01-28,4,0,99419,0
A110334,2024-02-28,5,0,97957,0
A110334,2024-03-28,6,0,96495,0
A110334,2024-04-28,7,0,95033,0
A110334,2024-05-28,8,0,93571,0
A110334,2024-06-28,9,30,92109,1
A110334,2024-07-28,10,0,90647,0
A110334,2024-08-28,11,0,89185,0
A110334,2024-09-28,12,0,87723,0
A110334,2024-10-28,13,0,86261,0
A110334,2024-11-28,14,0,84799,0
A110334,2024-12-28,15,0,83337,0
A110334,2025-01-28,16,0,81875,0
A110334,2025-02-28,17,0,80413,0
A110334,2025-03-28,18,0,78951,0
A110334,2025-04-28,19,0,77488,0
A110334,2025-05-28,20,0,76026,0
A110334,2025-06-28,21,0,74564,0
A110334,2025-07-28,22,0,73102,0
A110334,2025-08-28,23,0,71640,0
A110334,2025-09-28,24,0,70178,0
A110335,2024-03-28,1,0,95429,0
A110335,2024-04-28,2,0,92702,0
A110335,2024-05-28,3,0,89976,0
A110335,2024-06-28,4,0,87249,0
A110335,2024-07-28,5,0,84523,0
A110335,2024-08-28,6,0,81796,0
A110335,2024-09-28,7,0,79070,1
A110335,2024-10-28,8,0,76343,0
A110335,2024-11-28,9,0,73617,0
A110335,2024-12-28,10,0,70890,0
A110335,2025-01-28,11,0,68163,0
A110335,2025-02-28,12,0,65437,0
A110335,2025-03-28,13,0,62710,0
A110335,2025-04-28,14,0,59984,0
A110335,2025-05-28,15,0,57257,0
A110335,2025-06-28,16,0,54531,0
A110335,2025-07-28,17,0,51804,0
A110335,2025-08-28,18,0,49078,0
A110335,2025-09-28,19,0,46351,0
A110335,2025-10-28,20,0,43624,0
A110335,2025-11-28,21,0,40898,0
A110335,2025-12-28,22,0,38171,0
A110335,2026-01-28,23,0,35445,0
A110335,2026-02-28,24,0,32718,0
A110336,2025-05-28,1,0,157756,0
A110336,2025-06-28,2,0,155082,0
A110336,2025-07-28,3,0,152408,0
A110336,2025-08-28,4,0,149734,0
A110336,2025-09-28,5,0,147060,0
A110336,2025-10-28,6,0,144387,0
A110336,2025-11-28,7,0,141713,0
A110336,2025-12-28,8,0,139039,0
A110336,2026-01-28,9,0,136365,0
A110336,2026-02-28,10,0,133691,0
A110336,2026-03-28,11,0,131017,0
A110337,2025-03-28,1,0,241609,0
A110337,2025-04-28,2,0,237514,0
A110337,2025-05-28,3,0,233419,0
A110337,2025-06-28,4,0,229324,0
A110337,2025-07-28,5,0,225229,0
A110337,2025-08-28,6,0,221134,0
A110337,2025-09-28,7,0,217039,0
A110337,2025-10-28,8,0,212944,0
A110337,2025-11-28,9,0,208849,0
A110337,2025-12-28,10,0,204754,0
A110337,2026-01-28,11,15,200659,0
A110337,2026-02-28,12,0,196564,0
A110337,2026-03-28,13,30,192468,1
A110338,2025-09-28,1,0,589955,0
A110338,2025-10-28,2,0,577403,0
A110338,2025-11-28,3,0,564851,0
A110338,2025-12-28,4,0,552299,0
A110338,2026-01-28,5,0,539746,0
A110338,2026-02-28,6,0,527194,0
A110338,2026-03-28,7,0,514642,0
A110339,2025-02-28,1,0,118320,0
A110339,2025-03-28,2,0,113176,0
A110339,2025-04-28,3,0,108031,0
A110339,2025-05-28,4,0,102887,0
A110339,2025-06-28,5,0,97743,0
A110339,2025-07-28,6,0,92598,0
A110339,2025-08-28,7,0,87454,0
A110339,2025-09-28,8,0,82310,0
A110339,2025-10-28,9,0,77165,0
A110339,2025-11-28,10,0,72021,0
A110339,2025-12-28,11,0,66876,0
A110339,2026-01-28,12,0,61732,0
A110339,2026-02-28,13,0,56588,0
A110339,2026-03-28,14,0,51443,0
A110340,2023-02-28,1,0,24674,0
A110340,2023-03-28,2,0,23601,0
A110340,2023-04-28,3,0,22528,0
A110340,2023-05-28,4,0,21455,0
A110340,2023-06-28,5,0,20383,0
A110340,2023-07-28,6,0,19310,0
A110340,2023-08-28,7,0,18237,0
A110340,2023-09-28,8,0,17164,0
A110340,2023-10-28,9,0,16091,0
A110340,2023-11-28,10,0,15019,0
A110340,2023-12-28,11,0,13946,0
A110340,2024-01-28,12,0,12873,0
A110340,2024-02-28,13,0,11800,0
A110340,2024-03-28,14,0,10727,0
A110340,2024-04-28,15,0,9655,0
A110340,2024-05-28,16,0,8582,0
A110340,2024-06-28,17,0,7509,0
A110340,2024-07-28,18,0,6436,0
A110340,2024-08-28,19,0,5363,0
A110340,2024-09-28,20,0,4291,0
A110340,2024-10-28,21,0,3218,0
A110340,2024-11-28,22,0,2145,0
A110340,2024-12-28,23,0,1072,0
A110340,2025-01-28,24,0,0,0
A110341,2025-10-28,1,0,28779,0
A110341,2025-11-28,2,0,28167,0
A110341,2025-12-28,3,0,27555,0
A110341,2026-01-28,4,0,26942,0
A110341,2026-02-28,5,0,26330,0
A110341,2026-03-28,6,0,25718,0
A110342,2022-03-28,1,0,49023,0
A110342,2022-04-28,2,0,46892,0
A110342,2022-05-28,3,0,44760,0
A110342,2022-06-28,4,0,42629,0
A110342,2022-07-28,5,0,40497,0
A110342,2022-08-28,6,0,38366,0
A110342,2022-09-28,7,0,36234,0
A110342,2022-10-28,8,0,34103,0
A110342,2022-11-28,9,0,31971,0
A110342,2022-12-28,10,0,29840,0
A110342,2023-01-28,11,0,27708,0
A110342,2023-02-28,12,0,25577,0
A110342,2023-03-28,13,0,23446,0
A110342,2023-04-28,14,0,21314,0
A110342,2023-05-28,15,0,19183,0
A110342,2023-06-28,16,0,17051,0
A110342,2023-07-28,17,0,14920,0
A110342,2023-08-28,18,0,12788,0
A110342,2023-09-28,19,0,10657,0
A110342,2023-10-28,20,0,8525,0
A110342,2023-11-28,21,0,6394,0
A110342,2023-12-28,22,0,4262,0
A110342,2024-01-28,23,0,2131,0
A110342,2024-02-28,24,0,0,0
A110343,2022-02-28,1,0,93332,0
A110343,2022-03-28,2,0,89274,0
A110343,2022-04-28,3,0,85216,0
A110343,2022-05-28,4,0,81158,0
A110343,2022-06-28,5,0,77100,0
A110343,2022-07-28,6,0,73042,0
A110343,2022-08-28,7,0,68984,0
A110343,2022-09-28,8,15,64926,0
A110343,2022-10-28,9,0,60868,0
A110343,2022-11-28,10,0,56810,0
A110343,2022-12-28,11,0,52752,0
A110343,2023-01-28,12,0,48695,0
A110343,2023-02-28,13,0,44637,0
A110343,2023-03-28,14,0,40579,0
A110343,2023-04-28,15,0,36521,0
A110343,2023-05-28,16,0,32463,0
A110343,2023-06-28,17,0,28405,0
A110343,2023-07-28,18,0,24347,0
A110343,2023-08-28,19,0,20289,0
A110343,2023-09-28,20,0,16231,0
A110343,2023-10-28,21,0,12173,0
A110343,2023-11-28,22,0,8115,0
A110343,2023-12-28,23,0,4057,0
A110343,2024-01-28,24,0,0,0
A110344,2022-08-28,1,0,162742,0
A110344,2022-09-28,2,0,158092,0
A110344,2022-10-28,3,0,153442,0
A110344,2022-11-28,4,0,148792,0
A110344,2022-12-28,5,0,144143,0
A110344,2023-01-28,6,0,139493,0
A110344,2023-02-28,7,0,134843,0
A110344,2023-03-28,8,0,130193,0
A110344,2023-04-28,9,0,125544,0
A110344,2023-05-28,10,0,120894,0
A110344,2023-06-28,11,0,116244,0
A110344,2023-07-28,12,0,111594,0
A110344,2023-08-28,13,0,106944,0
A110344,2023-09-28,14,0,102295,0
A110344,2023-10-28,15,0,97645,0
A110344,2023-11-28,16,0,92995,0
A110344,2023-12-28,17,0,88345,0
A110344,2024-01-28,18,0,83696,0
A110344,2024-02-28,19,0,79046,0
A110344,2024-03-28,20,0,74396,1
A110344,2024-04-28,21,0,69746,0
A110344,2024-05-28,22,0,65096,0
A110344,2024-06-28,23,0,60447,0
A110344,2024-07-28,24,0,55797,0
A110345,2023-09-28,1,0,33166,0
A110345,2023-10-28,2,0,31724,0
A110345,2023-11-28,3,0,30282,0
A110345,2023-12-28,4,0,28840,0
A110345,2024-01-28,5,0,27398,0
A110345,2024-02-28,6,0,25956,1
A110345,2024-03-28,7,0,24513,0
A110345,2024-04-28,8,0,23072,0
A110345,2024-05-28,9,0,21630,0
A110345,2024-06-28,10,0,20187,0
A110345,2024-07-28,11,0,18746,0
A110345,2024-08-28,12,0,17304,0
A110345,2024-09-28,13,0,15862,0
A110345,2024-10-28,14,0,14419,0
A110345,2024-11-28,15,0,12978,0
A110345,2024-12-28,16,0,11536,0
A110345,2025-01-28,17,0,10093,0
A110345,2025-02-28,18,0,8652,1
A110345,2025-03-28,19,15,7210,0
A110345,2025-04-28,20,0,5767,0
A110345,2025-05-28,21,0,4326,0
A110345,2025-06-28,22,0,2884,0
A110345,2025-07-28,23,0,1441,0
A110345,2025-08-28,24,0,0,0
A110346,2022-11-28,1,0,364875,0
A110346,2022-12-28,2,0,354450,0
A110346,2023-01-28,3,0,344025,0
A110346,2023-02-28,4,0,333600,0
A110346,2023-03-28,5,0,323175,0
A110346,2023-04-28,6,0,312750,0
A110346,2023-05-28,7,0,302325,0
A110346,2023-06-28,8,0,291900,0
A110346,2023-07-28,9,0,281475,0
A110346,2023-08-28,10,0,271050,0
A110346,2023-09-28,11,0,260625,0
A110346,2023-10-28,12,0,250200,0
A110346,2023-11-28,13,0,239775,0
A110346,2023-12-28,14,0,229350,0
A110346,2024-01-28,15,0,218925,0
A110346,2024-02-28,16,0,208500,0
A110346,2024-03-28,17,0,198075,0
A110346,2024-04-28,18,0,187650,0
A110346,2024-05-28,19,0,177225,0
A110346,2024-06-28,20,0,166800,0
A110346,2024-07-28,21,0,156375,0
A110346,2024-08-28,22,0,145950,0
A110346,2024-09-28,23,0,135525,0
A110346,2024-10-28,24,0,125100,0
A110347,2023-07-28,1,0,916580,0
A110347,2023-08-28,2,0,903670,0
A110347,2023-09-28,3,0,890761,0
A110347,2023-10-28,4,0,877851,0
A110347,2023-11-28,5,0,864942,1
A110347,2023-12-28,6,0,852032,0
A110347,2024-01-28,7,0,839122,0
A110347,2024-02-28,8,0,826213,0
A110347,2024-03-28,9,0,813303,0
A110347,2024-04-28,10,0,800394,0
A110347,2024-05-28,11,0,787484,0
A110347,2024-06-28,12,0,774575,0
A110347,2024-07-28,13,15,761665,0
A110347,2024-08-28,14,0,748755,0
A110347,2024-09-28,15,0,735846,0
A110347,2024-10-28,16,0,722936,0
A110347,2024-11-28,17,0,710027,0
A110347,2024-12-28,18,0,697117,0
A110347,2025-01-28,19,0,684207,0
A110347,2025-02-28,20,0,671298,0
A110347,2025-03-28,21,0,658388,0
A110347,2025-04-28,22,0,645479,0
A110347,2025-05-28,23,0,632569,0
A110347,2025-06-28,24,0,619660,0
A110348,2024-11-28,1,0,24529,0
A110348,2024-12-28,2,0,23463,0
A110348,2025-01-28,3,0,22396,0
A110348,2025-02-28,4,0,21330,0
A110348,2025-03-28,5,0,20263,0
A110348,2025-04-28,6,30,19197,1
A110348,2025-05-28,7,30,18130,1
A110348,2025-06-28,8,30,17064,1
A110348,2025-07-28,9,30,15997,1
A110348,2025-08-28,10,30,14930,1
A110348,2025-09-28,11,30,13864,1
A110348,2025-10-28,12,30,12798,1
A110348,2025-11-28,13,30,11731,1
A110348,2025-12-28,14,30,10664,1
A110348,2026-01-28,15,30,9598,1
A110348,2026-02-28,16,30,8532,1
A110348,2026-03-28,17,30,7465,1
A110349,2023-07-28,1,0,100986,0
A110349,2023-08-28,2,0,96595,0
A110349,2023-09-28,3,0,92204,0
A110349,2023-10-28,4,0,87814,0
A110349,2023-11-28,5,0,83423,0
A110349,2023-12-28,6,0,79032,0
A110349,2024-01-28,7,0,74642,0
A110349,2024-02-28,8,0,70251,0
A110349,2024-03-28,9,0,65860,0
A110349,2024-04-28,10,0,61469,0
A110349,2024-05-28,11,0,57079,0
A110349,2024-06-28,12,0,52688,0
A110349,2024-07-28,13,0,48297,0
A110349,2024-08-28,14,0,43907,0
A110349,2024-09-28,15,0,39516,0
A110349,2024-10-28,16,0,35125,0
A110349,2024-11-28,17,0,30734,0
A110349,2024-12-28,18,15,26344,0
A110349,2025-01-28,19,0,21953,0
A110349,2025-02-28,20,0,17562,0
A110349,2025-03-28,21,0,13172,1
A110349,2025-04-28,22,0,8781,0
A110349,2025-05-28,23,0,4390,0
A110349,2025-06-28,24,0,0,0
A110350,2023-03-28,1,0,99258,0
A110350,2023-04-28,2,0,94942,0
A110350,2023-05-28,3,0,90627,0
A110350,2023-06-28,4,0,86311,0
A110350,2023-07-28,5,0,81996,0
A110350,2023-08-28,6,0,77680,0
A110350,2023-09-28,7,0,73364,0
A110350,2023-10-28,8,0,69049,0
A110350,2023-11-28,9,0,64733,0
A110350,2023-12-28,10,0,60418,0
A110350,2024-01-28,11,0,56102,0
A110350,2024-02-28,12,0,51787,0
A110350,2024-03-28,13,0,47471,0
A110350,2024-04-28,14,0,43155,1
A110350,2024-05-28,15,15,38840,0
A110350,2024-06-28,16,0,34524,0
A110350,2024-07-28,17,0,30209,0
A110350,2024-08-28,18,0,25893,0
A110350,2024-09-28,19,15,21577,0
A110350,2024-10-28,20,0,17262,0
A110350,2024-11-28,21,0,12946,0
A110350,2024-12-28,22,0,8631,0
A110350,2025-01-28,23,0,4315,0
A110350,2025-02-28,24,0,0,1
A110351,2022-05-28,1,0,60486,0
A110351,2022-06-28,2,0,57856,0
A110351,2022-07-28,3,0,55226,0
A110351,2022-08-28,4,30,52596,1
A110351,2022-09-28,5,30,49966,1
A110351,2022-10-28,6,90,47337,1
A110351,2022-11-28,7,120,44707,1
A110351,2022-12-28,8,150,42077,0
A110351,2023-01-28,9,180,39447,1
A110351,2023-02-28,10,180,36817,1
A110351,2023-03-28,11,180,34187,0
A110351,2023-04-28,12,180,31558,1
A110351,2023-05-28,13,180,28928,1
A110351,2023-06-28,14,180,26298,1
A110351,2023-07-28,15,180,23668,1
A110351,2023-08-28,16,180,21038,1
A110351,2023-09-28,17,180,18408,1
A110351,2023-10-28,18,180,15779,0
A110351,2023-11-28,19,180,13149,1
A110351,2023-12-28,20,180,10519,1
A110351,2024-01-28,21,180,7889,1
A110351,2024-02-28,22,180,5259,1
A110351,2024-03-28,23,180,2629,1
A110351,2024-04-28,24,180,0,1
A110352,2025-02-28,1,0,65362,0
A110352,2025-03-28,2,0,62520,0
A110352,2025-04-28,3,0,59678,0
A110352,2025-05-28,4,0,56836,0
A110352,2025-06-28,5,0,53994,0
A110352,2025-07-28,6,0,51153,0
A110352,2025-08-28,7,0,48311,0
A110352,2025-09-28,8,0,45469,0
A110352,2025-10-28,9,0,42627,1
A110352,2025-11-28,10,0,39785,0
A110352,2025-12-28,11,0,36943,0
A110352,2026-01-28,12,0,34102,0
A110352,2026-02-28,13,0,31260,0
A110352,2026-03-28,14,0,28418,0
A110353,2025-06-28,1,0,417469,0
A110353,2025-07-28,2,0,408587,0
A110353,2025-08-28,3,0,399705,0
A110353,2025-09-28,4,0,390822,0
A110353,2025-10-28,5,0,381940,0
A110353,2025-11-28,6,0,373058,0
A110353,2025-12-28,7,0,364175,0
A110353,2026-01-28,8,0,355293,0
A110353,2026-02-28,9,0,346411,0
A110353,2026-03-28,10,0,337528,0
A110354,2022-06-28,1,0,98698,0
A110354,2022-07-28,2,0,94407,0
A110354,2022-08-28,3,0,90116,0
A110354,2022-09-28,4,0,85825,0
A110354,2022-10-28,5,0,81533,0
A110354,2022-11-28,6,0,77242,0
A110354,2022-12-28,7,0,72951,0
A110354,2023-01-28,8,0,68660,0
A110354,2023-02-28,9,0,64368,0
A110354,2023-03-28,10,0,60077,0
A110354,2023-04-28,11,0,55786,0
A110354,2023-05-28,12,0,51495,0
A110354,2023-06-28,13,0,47203,0
A110354,2023-07-28,14,0,42912,0
A110354,2023-08-28,15,0,38621,0
A110354,2023-09-28,16,0,34330,0
A110354,2023-10-28,17,0,30038,0
A110354,2023-11-28,18,0,25747,0
A110354,2023-12-28,19,0,21456,0
A110354,2024-01-28,20,0,17164,1
A110354,2024-02-28,21,0,12873,0
A110354,2024-03-28,22,0,8582,1
A110354,2024-04-28,23,0,4291,0
A110354,2024-05-28,24,0,0,0
A110355,2024-02-28,1,30,21689,1
A110355,2024-03-28,2,0,20746,0
A110355,2024-04-28,3,15,19803,0
A110355,2024-05-28,4,15,18860,0
A110355,2024-06-28,5,0,17917,0
A110355,2024-07-28,6,0,16974,0
A110355,2024-08-28,7,0,16030,0
A110355,2024-09-28,8,0,15088,0
A110355,2024-10-28,9,0,14145,0
A110355,2024-11-28,10,0,13201,0
A110355,2024-12-28,11,0,12259,0
A110355,2025-01-28,12,0,11316,0
A110355,2025-02-28,13,0,10373,0
A110355,2025-03-28,14,0,9430,0
A110355,2025-04-28,15,30,8487,1
A110355,2025-05-28,16,0,7544,0
A110355,2025-06-28,17,0,6600,0
A110355,2025-07-28,18,0,5658,1
A110355,2025-08-28,19,0,4715,0
A110355,2025-09-28,20,0,3771,0
A110355,2025-10-28,21,0,2829,0
A110355,2025-11-28,22,0,1886,0
A110355,2025-12-28,23,0,942,0
A110355,2026-01-28,24,0,0,0
A110356,2022-06-28,1,0,492783,0
A110356,2022-07-28,2,0,478703,0
A110356,2022-08-28,3,0,464624,0
A110356,2022-09-28,4,0,450544,0
A110356,2022-10-28,5,0,436465,0
A110356,2022-11-28,6,0,422385,0
A110356,2022-12-28,7,0,408306,0
A110356,2023-01-28,8,0,394226,0
A110356,2023-02-28,9,0,380147,0
A110356,2023-03-28,10,0,366067,0
A110356,2023-04-28,11,0,351988,0
A110356,2023-05-28,12,0,337908,0
A110356,2023-06-28,13,0,323829,0
A110356,2023-07-28,14,0,309749,0
A110356,2023-08-28,15,0,295670,0
A110356,2023-09-28,16,30,281590,1
A110356,2023-10-28,17,0,267511,1
A110356,2023-11-28,18,0,253431,0
A110356,2023-12-28,19,0,239351,0
A110356,2024-01-28,20,0,225272,0
A110356,2024-02-28,21,0,211192,0
A110356,2024-03-28,22,0,197113,0
A110356,2024-04-28,23,30,183033,1
A110356,2024-05-28,24,0,168954,0
A110357,2025-06-28,1,0,92306,0
A110357,2025-07-28,2,15,90342,0
A110357,2025-08-28,3,0,88378,0
A110357,2025-09-28,4,0,86414,0
A110357,2025-10-28,5,30,84450,1
A110357,2025-11-28,6,30,82486,1
A110357,2025-12-28,7,30,80522,1
A110357,2026-01-28,8,30,78558,1
A110357,2026-02-28,9,30,76594,1
A110357,2026-03-28,10,30,74630,1
A110358,2024-03-28,1,0,83579,0
A110358,2024-04-28,2,0,79945,0
A110358,2024-05-28,3,0,76311,0
A110358,2024-06-28,4,0,72677,0
A110358,2024-07-28,5,0,69043,0
A110358,2024-08-28,6,0,65409,0
A110358,2024-09-28,7,0,61775,0
A110358,2024-10-28,8,0,58142,0
A110358,2024-11-28,9,0,54508,0
A110358,2024-12-28,10,0,50874,0
A110358,2025-01-28,11,0,47240,0
A110358,2025-02-28,12,0,43606,0
A110358,2025-03-28,13,0,39972,0
A110358,2025-04-28,14,0,36338,0
A110358,2025-05-28,15,0,32704,0
A110358,2025-06-28,16,0,29071,1
A110358,2025-07-28,17,0,25437,1
A110358,2025-08-28,18,0,21803,0
A110358,2025-09-28,19,0,18169,0
A110358,2025-10-28,20,0,14535,0
A110358,2025-11-28,21,0,10901,0
A110358,2025-12-28,22,0,7267,0
A110358,2026-01-28,23,0,3633,1
A110358,2026-02-28,24,0,0,0
A110359,2023-01-28,1,0,84881,0
A110359,2023-02-28,2,0,81191,0
A110359,2023-03-28,3,0,77500,0
A110359,2023-04-28,4,0,73810,0
A110359,2023-05-28,5,0,70119,0
A110359,2023-06-28,6,0,66429,0
A110359,2023-07-28,7,0,62738,0
A110359,2023-08-28,8,0,59048,0
A110359,2023-09-28,9,0,55357,0
A110359,2023-10-28,10,0,51666,0
A110359,2023-11-28,11,0,47976,0
A110359,2023-12-28,12,0,44286,0
A110359,2024-01-28,13,0,40595,0
A110359,2024-02-28,14,0,36905,0
A110359,2024-03-28,15,0,33214,0
A110359,2024-04-28,16,0,29524,0
A110359,2024-05-28,17,0,25833,0
A110359,2024-06-28,18,0,22143,0
A110359,2024-07-28,19,0,18452,0
A110359,2024-08-28,20,0,14761,0
A110359,2024-09-28,21,0,11071,0
A110359,2024-10-28,22,0,7381,0
A110359,2024-11-28,23,0,3690,0
A110359,2024-12-28,24,0,0,0
A110360,2022-09-28,1,0,36138,0
A110360,2022-10-28,2,0,35105,0
A110360,2022-11-28,3,0,34073,0
A110360,2022-12-28,4,0,33040,0
A110360,2023-01-28,5,0,32008,0
A110360,2023-02-28,6,0,30975,0
A110360,2023-03-28,7,0,29943,0
A110360,2023-04-28,8,0,28910,0
A110360,2023-05-28,9,15,27878,0
A110360,2023-06-28,10,0,26845,0
A110360,2023-07-28,11,0,25813,0
A110360,2023-08-28,12,0,24780,0
A110360,2023-09-28,13,0,23748,0
A110360,2023-10-28,14,0,22715,0
A110360,2023-11-28,15,0,21683,1
A110360,2023-12-28,16,0,20650,0
A110360,2024-01-28,17,0,19618,0
A110360,2024-02-28,18,0,18585,0
A110360,2024-03-28,19,0,17552,0
A110360,2024-04-28,20,0,16520,0
A110360,2024-05-28,21,0,15487,0
A110360,2024-06-28,22,0,14455,0
A110360,2024-07-28,23,0,13422,0
A110360,2024-08-28,24,0,12390,0
A110361,2022-06-28,1,0,296902,0
A110361,2022-07-28,2,0,291870,1
A110361,2022-08-28,3,15,286838,0
A110361,2022-09-28,4,30,281806,1
A110361,2022-10-28,5,30,276773,1
A110361,2022-11-28,6,30,271741,1
A110361,2022-12-28,7,30,266709,1
A110361,2023-01-28,8,30,261677,1
A110361,2023-02-28,9,30,256644,1
A110361,2023-03-28,10,30,251612,1
A110361,2023-04-28,11,30,246580,1
A110361,2023-05-28,12,30,241548,1
